website_session_id,user_id,utm_source,utm_campaign,utm_content,device_type,http_referer
382376,323134,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382389,323145,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
382394,323150,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382409,323165,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
382413,323168,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382415,323170,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382417,323172,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
382430,323184,NULL,NULL,NULL,desktop,https://www.bsearch.com
382453,323207,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382461,323215,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382465,323219,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382482,323235,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382505,323257,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
382508,323260,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382528,323279,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382542,323293,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382552,323301,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
382556,257992,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
382557,323305,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
382561,323309,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
382571,323317,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382593,323338,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
382604,323349,NULL,NULL,NULL,mobile,NULL
382614,323358,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
382616,323360,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382628,323371,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
382640,323383,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
382648,323391,NULL,NULL,NULL,desktop,https://www.bsearch.com
382683,323424,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382696,323437,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
382702,323443,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
382712,323453,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382715,323456,NULL,NULL,NULL,mobile,NULL
382745,323483,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382773,323511,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382787,323525,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
382816,274490,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
382878,323613,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382883,323618,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
382892,323627,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
382929,317556,NULL,NULL,NULL,desktop,NULL
382948,323680,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382959,323691,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382967,323698,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
382968,323699,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
382985,323716,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383003,323733,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383011,323741,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
383037,323767,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
383058,323786,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383076,323803,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383079,323806,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383084,323811,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383094,323819,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383095,323820,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383122,323846,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383127,323851,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383129,323853,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
383132,323856,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
383138,323862,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
383151,323875,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
383158,282583,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
383164,323886,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
383207,323929,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
383241,323962,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383244,323965,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383248,323969,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383252,323973,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383262,323983,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
383268,323989,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
383271,323992,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383285,324006,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383298,324018,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383309,324028,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383336,324054,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383348,324066,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383374,324091,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383424,324140,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383480,279661,NULL,NULL,NULL,desktop,NULL
383520,289465,NULL,NULL,NULL,desktop,https://www.gsearch.com
383524,279352,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
383529,324225,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383531,324226,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383547,315720,NULL,NULL,NULL,desktop,NULL
383549,324239,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383602,285023,NULL,NULL,NULL,desktop,https://www.bsearch.com
383611,296735,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
383622,324291,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383624,324293,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383666,324320,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
383671,324324,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383674,324326,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383691,324340,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383694,293300,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
383703,296340,NULL,NULL,NULL,desktop,NULL
383710,324353,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383713,324355,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383714,324356,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383730,324370,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383741,324378,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
383758,310695,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
383765,324393,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383790,324413,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383797,324418,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
383805,324423,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383818,324434,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383821,324436,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
383830,324442,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383831,324443,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
383865,324469,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383869,324472,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383872,324475,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
383874,287310,NULL,NULL,NULL,desktop,https://www.gsearch.com
383880,282756,NULL,NULL,NULL,desktop,https://www.bsearch.com
383888,324487,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383939,277511,NULL,NULL,NULL,desktop,https://www.bsearch.com
383944,295001,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
383951,307047,NULL,NULL,NULL,desktop,NULL
383973,324545,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
383987,324558,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
383996,324565,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384007,324575,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384012,324579,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384087,282077,NULL,NULL,NULL,desktop,NULL
384151,316093,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
384169,324687,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384181,324694,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384191,324702,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384202,324711,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384235,324736,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384265,324755,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
384270,265601,NULL,NULL,NULL,desktop,https://www.gsearch.com
384271,324758,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
384294,324774,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384306,313110,NULL,NULL,NULL,desktop,https://www.gsearch.com
384323,306089,NULL,NULL,NULL,mobile,NULL
384348,324812,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
384356,319470,NULL,NULL,NULL,desktop,https://www.gsearch.com
384390,324838,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384398,324842,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384405,324848,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
384452,324884,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
384491,265837,NULL,NULL,NULL,desktop,https://www.gsearch.com
384503,284206,NULL,NULL,NULL,mobile,https://www.bsearch.com
384520,324936,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384526,324942,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384531,324946,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384560,324967,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
384571,284731,NULL,NULL,NULL,desktop,NULL
384573,324974,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
384614,325002,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384617,325003,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384628,325012,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384664,325038,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384677,284398,NULL,NULL,NULL,desktop,https://www.gsearch.com
384700,325065,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384718,325079,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
384720,274683,NULL,NULL,NULL,desktop,NULL
384732,284053,NULL,NULL,NULL,desktop,https://www.gsearch.com
384747,325096,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
384751,325099,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384755,325101,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
384771,325113,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
384783,325121,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384786,325123,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
384788,325125,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
384789,301577,NULL,NULL,NULL,desktop,NULL
384791,325127,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384793,325128,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384811,325140,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384820,325145,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
384869,325180,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
384882,325191,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384885,325194,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
384889,290403,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
384897,282736,NULL,NULL,NULL,desktop,NULL
384912,299527,NULL,NULL,NULL,desktop,NULL
384923,325216,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384936,325226,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
384948,325235,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
384952,289378,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
384959,304153,NULL,NULL,NULL,desktop,https://www.gsearch.com
384962,325245,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
384997,325266,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385020,325281,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385030,325286,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385056,325306,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385085,311684,NULL,NULL,NULL,desktop,https://www.gsearch.com
385088,325333,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385119,314377,NULL,NULL,NULL,desktop,https://www.gsearch.com
385121,325355,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
385122,325356,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385134,310894,NULL,NULL,NULL,desktop,NULL
385150,325376,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385169,318166,NULL,NULL,NULL,desktop,NULL
385172,325390,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
385174,298232,NULL,NULL,NULL,desktop,https://www.gsearch.com
385176,325393,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385178,325395,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385182,325399,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
385183,325400,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385184,325401,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385214,325418,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385256,325446,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
385261,325450,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385264,312424,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385269,325456,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
385273,325460,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385290,325474,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385293,325476,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
385299,263477,NULL,NULL,NULL,desktop,NULL
385301,310055,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385311,325487,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385323,325496,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385337,325508,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385352,313600,NULL,NULL,NULL,desktop,NULL
385355,325516,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385365,325525,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385366,325526,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385383,325539,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385385,325541,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385406,325557,NULL,NULL,NULL,desktop,https://www.bsearch.com
385411,325562,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385413,325564,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385425,300274,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385427,325575,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385437,325582,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385441,292101,NULL,NULL,NULL,desktop,NULL
385449,295107,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385454,283054,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
385464,293971,NULL,NULL,NULL,desktop,https://www.gsearch.com
385465,325599,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385466,325600,NULL,NULL,NULL,mobile,NULL
385478,325607,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385500,325624,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385515,325635,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385517,325636,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
385545,325658,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385556,325667,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385565,298687,NULL,NULL,NULL,desktop,NULL
385576,325680,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
385594,315816,NULL,NULL,NULL,mobile,https://www.gsearch.com
385595,325692,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385610,318165,NULL,NULL,NULL,desktop,NULL
385616,325710,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385623,325714,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385627,292740,NULL,NULL,NULL,desktop,https://www.gsearch.com
385635,287979,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
385636,325723,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385668,325745,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385675,325749,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385680,325753,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385695,325763,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385706,325773,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385721,284117,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385733,325793,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385737,312121,NULL,NULL,NULL,desktop,NULL
385739,325796,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385744,325800,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385745,325801,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385748,325804,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385778,325829,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385779,325830,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385803,325846,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385815,325855,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385816,325856,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385836,325870,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385841,325874,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
385845,325878,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385893,325913,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
385901,325917,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
385912,303718,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385963,314683,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
385992,288296,NULL,NULL,NULL,desktop,NULL
386008,283153,NULL,NULL,NULL,desktop,NULL
386014,291979,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
386024,299857,NULL,NULL,NULL,mobile,https://www.gsearch.com
386028,326009,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386031,326011,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386053,281777,NULL,NULL,NULL,desktop,NULL
386061,326033,NULL,NULL,NULL,desktop,https://www.bsearch.com
386067,300669,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
386098,326060,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
386110,306964,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
386127,294290,NULL,NULL,NULL,desktop,https://www.gsearch.com
386138,326082,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
386154,317773,NULL,NULL,NULL,desktop,NULL
386161,326095,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386205,326124,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386214,264877,NULL,NULL,NULL,desktop,NULL
386258,326163,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386272,326175,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386287,326189,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
386290,295638,NULL,NULL,NULL,desktop,https://www.gsearch.com
386307,316797,NULL,NULL,NULL,desktop,NULL
386335,326227,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386336,326228,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386344,326235,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386349,326239,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386354,326244,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
386364,326254,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386370,326259,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
386372,326261,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386373,326262,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386379,326267,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386392,326276,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
386409,326291,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386428,326304,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386432,326308,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386436,326312,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386443,326319,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
386467,308820,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
386478,326346,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386480,326348,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386481,314143,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
386495,321710,NULL,NULL,NULL,mobile,NULL
386509,326369,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386538,326391,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
386556,326406,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
386565,310057,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
386567,326415,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386575,293257,NULL,NULL,NULL,desktop,NULL
386579,326423,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386592,326434,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386602,326443,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
386619,326457,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386648,326479,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386651,298510,NULL,NULL,NULL,desktop,https://www.gsearch.com
386689,326515,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386690,326516,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386711,326535,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386739,326558,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386740,326559,NULL,NULL,NULL,desktop,https://www.gsearch.com
386745,283778,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
386752,326565,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386754,326567,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386755,326568,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
386793,326601,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
386794,326602,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386795,326603,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
386796,326604,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386800,326607,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com
386817,326619,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386830,326631,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
386905,326692,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386910,326697,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386913,307565,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
386920,326704,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386936,326718,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
386941,326722,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
386969,326744,NULL,NULL,NULL,desktop,https://www.gsearch.com
386986,326757,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
387012,326778,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
387034,326794,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
387078,326829,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387102,326850,NULL,NULL,NULL,mobile,https://www.gsearch.com
387112,326857,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
387115,326860,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387117,326861,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387138,326878,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387172,326905,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
387202,326932,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387207,326937,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
387229,326956,NULL,NULL,NULL,desktop,https://www.gsearch.com
387230,326957,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387251,326975,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387256,288605,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
387259,326980,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387263,326984,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387292,327008,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
387307,327021,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387322,327031,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387331,327037,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
387341,327045,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
387367,327066,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
